event_id,user_id,event_date,event_name,product_id,campaign_id,revenue
14914,3858,2025-08-22 00:05:00,add_to_cart,Clothing_92,2,0.0
14915,3858,2025-08-22 00:33:00,purchase,Clothing_92,2,139.35
14916,3858,2025-09-21 00:00:00,visit,,2,0.0
14917,3858,2025-09-21 00:06:00,add_to_cart,Books_56,2,0.0
14918,3858,2025-09-21 00:41:00,purchase,Books_56,2,11.82
14919,3858,2025-10-16 00:00:00,visit,,2,0.0
14920,3858,2025-10-16 00:08:00,add_to_cart,Books_38,2,0.0
14921,3858,2025-10-16 00:53:00,purchase,Books_38,2,42.73
14922,3859,2025-09-16 00:00:00,visit,,5,0.0
14923,3860,2025-10-18 00:00:00,visit,,6,0.0
14924,3860,2025-10-18 00:09:00,add_to_cart,Clothing_63,6,0.0
14925,3860,2025-10-24 00:00:00,visit,,6,0.0
14926,3861,2025-10-16 00:00:00,visit,,6,0.0
14927,3861,2025-10-16 00:10:00,add_to_cart,Clothing_65,6,0.0
14928,3861,2025-10-16 01:00:00,purchase,Clothing_65,6,118.63
14929,3861,2025-11-06 00:00:00,visit,,6,0.0
14930,3862,2025-10-03 00:00:00,visit,,1,0.0
14931,3863,2025-08-10 00:00:00,visit,,4,0.0
14932,3864,2025-07-18 00:00:00,visit,,2,0.0
14933,3864,2025-07-19 00:00:00,visit,,2,0.0
14934,3864,2025-07-19 00:09:00,add_to_cart,Sports_46,2,0.0
14935,3864,2025-07-19 00:39:00,purchase,Sports_46,2,127.21
14936,3865,2025-07-09 00:00:00,visit,,6,0.0
14937,3865,2025-07-09 00:12:00,add_to_cart,Books_97,6,0.0
14938,3866,2025-08-10 00:00:00,visit,,1,0.0
14939,3866,2025-08-10 00:17:00,add_to_cart,Clothing_4,1,0.0
14940,3866,2025-08-10 00:34:00,purchase,Clothing_4,1,53.11
14941,3866,2025-08-13 00:00:00,visit,,1,0.0
14942,3866,2025-08-13 00:08:00,add_to_cart,Sports_84,1,0.0
14943,3867,2025-08-04 00:00:00,visit,,1,0.0
14944,3867,2025-08-04 00:27:00,add_to_cart,Electronics_97,1,0.0
14945,3867,2025-08-04 00:58:00,purchase,Electronics_97,1,351.98
14946,3867,2025-08-09 00:00:00,visit,,1,0.0
14947,3867,2025-08-09 00:11:00,add_to_cart,Electronics_66,1,0.0
14948,3868,2025-09-15 00:00:00,visit,,1,0.0
14949,3868,2025-09-15 00:19:00,add_to_cart,Electronics_43,1,0.0
14950,3868,2025-09-15 00:48:00,purchase,Electronics_43,1,191.73
14951,3869,2025-09-07 00:00:00,visit,,4,0.0
14952,3869,2025-09-07 00:16:00,add_to_cart,Clothing_60,4,0.0
14953,3869,2025-09-07 00:32:00,purchase,Clothing_60,4,27.72
14954,3869,2025-09-11 00:00:00,visit,,4,0.0
14955,3869,2025-09-22 00:00:00,visit,,4,0.0
14956,3869,2025-09-23 00:00:00,visit,,4,0.0
14957,3869,2025-09-23 00:23:00,add_to_cart,Sports_74,4,0.0
14958,3869,2025-09-23 00:33:00,purchase,Sports_74,4,43.76
14959,3870,2025-07-05 00:00:00,visit,,1,0.0
14960,3870,2025-07-05 00:09:00,add_to_cart,Books_89,1,0.0
14961,3870,2025-07-07 00:00:00,visit,,1,0.0
14962,3870,2025-07-08 00:00:00,visit,,1,0.0
14963,3870,2025-07-08 00:01:00,add_to_cart,Home & Garden_92,1,0.0
14964,3870,2025-07-08 00:42:00,purchase,Home & Garden_92,1,221.71
14965,3870,2025-07-10 00:00:00,visit,,1,0.0
14966,3870,2025-07-10 00:30:00,add_to_cart,Home & Garden_87,1,0.0
14967,3870,2025-07-10 00:40:00,purchase,Home & Garden_87,1,86.19
14968,3870,2025-07-16 00:00:00,visit,,1,0.0
14969,3870,2025-07-16 00:01:00,add_to_cart,Sports_49,1,0.0
14970,3870,2025-07-16 00:43:00,purchase,Sports_49,1,63.35
14971,3871,2025-08-01 00:00:00,visit,,5,0.0
14972,3871,2025-08-02 00:00:00,visit,,5,0.0
14973,3871,2025-08-17 00:00:00,visit,,5,0.0
14974,3871,2025-09-05 00:00:00,visit,,5,0.0
14975,3872,2025-08-01 00:00:00,visit,,3,0.0
14976,3872,2025-08-01 00:21:00,add_to_cart,Clothing_65,3,0.0
14977,3872,2025-08-01 00:35:00,purchase,Clothing_65,3,129.23
14978,3872,2025-08-20 00:00:00,visit,,3,0.0
14979,3872,2025-08-20 00:18:00,add_to_cart,Clothing_1,3,0.0
14980,3872,2025-08-20 00:44:00,purchase,Clothing_1,3,20.2
14981,3873,2025-07-14 00:00:00,visit,,5,0.0
14982,3873,2025-07-19 00:00:00,visit,,5,0.0
14983,3873,2025-07-20 00:00:00,visit,,5,0.0
14984,3873,2025-07-20 00:13:00,add_to_cart,Electronics_18,5,0.0
14985,3873,2025-08-01 00:00:00,visit,,5,0.0
14986,3873,2025-08-01 00:10:00,add_to_cart,Home & Garden_1,5,0.0
14987,3873,2025-08-01 00:42:00,purchase,Home & Garden_1,5,96.71
14988,3873,2025-08-10 00:00:00,visit,,5,0.0
14989,3874,2025-10-23 00:00:00,visit,,7,0.0
14990,3874,2025-10-23 00:05:00,add_to_cart,Sports_48,7,0.0
14991,3875,2025-07-05 00:00:00,visit,,5,0.0
14992,3875,2025-07-05 00:18:00,add_to_cart,Books_38,5,0.0
14993,3876,2025-08-15 00:00:00,visit,,4,0.0
14994,3876,2025-09-18 00:00:00,visit,,4,0.0
14995,3876,2025-09-18 00:07:00,add_to_cart,Electronics_55,4,0.0
14996,3877,2025-07-15 00:00:00,visit,,8,0.0
14997,3877,2025-07-15 00:16:00,add_to_cart,Home & Garden_32,8,0.0
14998,3877,2025-07-16 00:00:00,visit,,8,0.0
14999,3877,2025-07-16 00:27:00,add_to_cart,Clothing_34,8,0.0
15000,3878,2025-11-13 00:00:00,visit,,4,0.0
15001,3878,2025-11-13 00:25:00,add_to_cart,Clothing_80,4,0.0
15002,3878,2025-12-04 00:00:00,visit,,4,0.0
15003,3878,2025-12-04 00:08:00,add_to_cart,Books_66,4,0.0
15004,3879,2025-08-19 00:00:00,visit,,6,0.0
15005,3879,2025-09-06 00:00:00,visit,,6,0.0
15006,3879,2025-09-06 00:24:00,add_to_cart,Home & Garden_18,6,0.0
15007,3880,2025-08-05 00:00:00,visit,,3,0.0
15008,3880,2025-08-05 00:07:00,add_to_cart,Books_45,3,0.0
15009,3880,2025-08-05 00:57:00,purchase,Books_45,3,42.23
15010,3881,2025-08-12 00:00:00,visit,,2,0.0
15011,3881,2025-08-12 00:23:00,add_to_cart,Clothing_38,2,0.0
15012,3881,2025-08-16 00:00:00,visit,,2,0.0
15013,3881,2025-08-16 00:26:00,add_to_cart,Home & Garden_80,2,0.0
15014,3882,2025-09-23 00:00:00,visit,,6,0.0
15015,3882,2025-10-14 00:00:00,visit,,6,0.0
15016,3882,2025-10-14 00:24:00,add_to_cart,Home & Garden_35,6,0.0
15017,3883,2025-12-31 00:00:00,visit,,6,0.0
15018,3884,2025-08-23 00:00:00,visit,,2,0.0
15019,3885,2025-11-18 00:00:00,visit,,3,0.0
15020,3885,2025-11-18 00:02:00,add_to_cart,Books_79,3,0.0
15021,3885,2025-12-05 00:00:00,visit,,3,0.0
15022,3885,2025-12-05 00:20:00,add_to_cart,Books_9,3,0.0
15023,3885,2025-12-05 00:43:00,purchase,Books_9,3,42.92
15024,3885,2025-12-12 00:00:00,visit,,3,0.0
15025,3886,2025-12-21 00:00:00,visit,,4,0.0
15026,3886,2025-12-31 00:00:00,visit,,4,0.0
15027,3886,2025-12-31 00:00:00,visit,,4,0.0
15028,3886,2025-12-31 00:00:00,visit,,4,0.0
15029,3886,2025-12-31 00:07:00,add_to_cart,Electronics_85,4,0.0
15030,3886,2025-12-31 00:07:00,add_to_cart,Home & Garden_61,4,0.0
15031,3886,2025-12-31 00:08:00,add_to_cart,Sports_58,4,0.0
15032,3887,2025-12-07 00:00:00,visit,,3,0.0
15033,3887,2025-12-21 00:00:00,visit,,3,0.0
15034,3887,2025-12-21 00:00:00,visit,,3,0.0
15035,3887,2025-12-21 00:02:00,add_to_cart,Home & Garden_28,3,0.0
15036,3887,2025-12-21 00:30:00,add_to_cart,Books_13,3,0.0
15037,3887,2025-12-21 00:31:00,purchase,Books_13,3,44.61
15038,3887,2025-12-31 00:00:00,visit,,3,0.0
15039,3887,2025-12-31 00:22:00,add_to_cart,Electronics_91,3,0.0
15040,3888,2025-09-19 00:00:00,visit,,4,0.0
15041,3889,2025-09-06 00:00:00,visit,,6,0.0
15042,3889,2025-09-17 00:00:00,visit,,6,0.0
15043,3889,2025-09-17 00:17:00,add_to_cart,Electronics_88,6,0.0
15044,3889,2025-09-27 00:00:00,visit,,6,0.0
15045,3889,2025-09-27 00:22:00,add_to_cart,Sports_9,6,0.0
15046,3890,2025-08-01 00:00:00,visit,,6,0.0
15047,3890,2025-08-01 00:11:00,add_to_cart,Electronics_50,6,0.0
15048,3890,2025-08-03 00:00:00,visit,,6,0.0
15049,3890,2025-08-03 00:10:00,add_to_cart,Sports_32,6,0.0
15050,3891,2025-09-27 00:00:00,visit,,6,0.0
15051,3891,2025-10-06 00:00:00,visit,,6,0.0
15052,3891,2025-10-06 00:28:00,add_to_cart,Home & Garden_69,6,0.0
15053,3891,2025-10-06 01:00:00,purchase,Home & Garden_69,6,299.12
15054,3892,2025-08-22 00:00:00,visit,,5,0.0
15055,3892,2025-08-22 00:13:00,add_to_cart,Electronics_19,5,0.0
15056,3892,2025-08-22 00:36:00,purchase,Electronics_19,5,264.68
15057,3893,2025-09-09 00:00:00,visit,,2,0.0
15058,3893,2025-09-22 00:00:00,visit,,2,0.0
15059,3893,2025-09-22 00:05:00,add_to_cart,Electronics_71,2,0.0
15060,3893,2025-09-29 00:00:00,visit,,2,0.0
15061,3893,2025-09-29 00:18:00,add_to_cart,Sports_98,2,0.0
15062,3894,2025-08-20 00:00:00,visit,,4,0.0
15063,3895,2025-12-20 00:00:00,visit,,3,0.0
15064,3895,2025-12-20 00:19:00,add_to_cart,Clothing_34,3,0.0
15065,3896,2025-11-04 00:00:00,visit,,2,0.0
15066,3897,2025-07-10 00:00:00,visit,,7,0.0
15067,3897,2025-07-10 00:18:00,add_to_cart,Home & Garden_87,7,0.0
15068,3897,2025-07-11 00:00:00,visit,,7,0.0
15069,3897,2025-07-11 00:21:00,add_to_cart,Sports_4,7,0.0
15070,3898,2025-11-11 00:00:00,visit,,6,0.0
15071,3899,2025-09-04 00:00:00,visit,,8,0.0
15072,3899,2025-09-04 00:23:00,add_to_cart,Clothing_8,8,0.0
15073,3900,2025-10-23 00:00:00,visit,,6,0.0
15074,3900,2025-10-23 00:01:00,add_to_cart,Sports_64,6,0.0
15075,3900,2025-10-26 00:00:00,visit,,6,0.0
15076,3900,2025-10-26 00:04:00,add_to_cart,Sports_27,6,0.0
15077,3901,2025-08-05 00:00:00,visit,,4,0.0
15078,3901,2025-08-07 00:00:00,visit,,4,0.0
15079,3901,2025-08-09 00:00:00,visit,,4,0.0
15080,3901,2025-08-09 00:09:00,add_to_cart,Books_33,4,0.0
15081,3901,2025-08-21 00:00:00,visit,,4,0.0
15082,3901,2025-08-21 00:01:00,add_to_cart,Home & Garden_1,4,0.0
15083,3901,2025-08-21 00:32:00,purchase,Home & Garden_1,4,228.24
15084,3902,2025-07-30 00:00:00,visit,,3,0.0
15085,3902,2025-07-30 00:08:00,add_to_cart,Electronics_20,3,0.0
15086,3902,2025-10-12 00:00:00,visit,,3,0.0
15087,3903,2025-12-05 00:00:00,visit,,2,0.0
15088,3903,2025-12-05 00:17:00,add_to_cart,Books_53,2,0.0
15089,3903,2025-12-31 00:00:00,visit,,2,0.0
15090,3903,2025-12-31 00:25:00,add_to_cart,Sports_40,2,0.0
15091,3903,2025-12-31 00:50:00,purchase,Sports_40,2,159.53
15092,3904,2025-08-23 00:00:00,visit,,4,0.0
15093,3904,2025-08-23 00:22:00,add_to_cart,Books_65,4,0.0
15094,3905,2025-10-30 00:00:00,visit,,1,0.0
15095,3906,2025-09-25 00:00:00,visit,,3,0.0
15096,3906,2025-09-25 00:24:00,add_to_cart,Sports_27,3,0.0
15097,3906,2025-09-25 00:53:00,purchase,Sports_27,3,199.11
15098,3907,2025-09-05 00:00:00,visit,,1,0.0
15099,3907,2025-09-05 00:29:00,add_to_cart,Books_20,1,0.0
15100,3908,2025-07-23 00:00:00,visit,,2,0.0
15101,3908,2025-07-23 00:00:00,visit,,2,0.0
15102,3908,2025-07-23 00:23:00,add_to_cart,Books_62,2,0.0
15103,3908,2025-07-23 00:51:00,purchase,Books_62,2,26.44
15104,3909,2025-08-25 00:00:00,visit,,7,0.0
15105,3909,2025-08-29 00:00:00,visit,,7,0.0
15106,3909,2025-08-29 00:16:00,add_to_cart,Clothing_86,7,0.0
15107,3909,2025-09-07 00:00:00,visit,,7,0.0
15108,3909,2025-09-07 00:23:00,add_to_cart,Sports_72,7,0.0
15109,3909,2025-09-10 00:00:00,visit,,7,0.0
15110,3909,2025-09-10 00:24:00,add_to_cart,Home & Garden_58,7,0.0
15111,3910,2025-08-07 00:00:00,visit,,3,0.0
15112,3910,2025-08-12 00:00:00,visit,,3,0.0
15113,3910,2025-08-12 00:23:00,add_to_cart,Books_96,3,0.0
15114,3910,2025-08-12 00:49:00,purchase,Books_96,3,35.9
15115,3911,2025-09-06 00:00:00,visit,,3,0.0
15116,3911,2025-09-06 00:26:00,add_to_cart,Sports_89,3,0.0
15117,3912,2025-07-21 00:00:00,visit,,3,0.0
15118,3912,2025-07-21 00:23:00,add_to_cart,Home & Garden_25,3,0.0
15119,3912,2025-07-21 00:34:00,purchase,Home & Garden_25,3,237.32
15120,3913,2025-07-06 00:00:00,visit,,1,0.0
15121,3913,2025-07-06 00:10:00,add_to_cart,Electronics_6,1,0.0
15122,3913,2025-07-06 00:44:00,purchase,Electronics_6,1,455.17
15123,3913,2025-07-10 00:00:00,visit,,1,0.0
15124,3913,2025-07-16 00:00:00,visit,,1,0.0
15125,3913,2025-07-16 00:01:00,add_to_cart,Clothing_90,1,0.0
15126,3913,2025-07-16 00:36:00,purchase,Clothing_90,1,145.19
15127,3913,2025-07-22 00:00:00,visit,,1,0.0
15128,3914,2025-12-31 00:00:00,visit,,8,0.0
15129,3914,2025-12-31 00:25:00,add_to_cart,Clothing_62,8,0.0
15130,3915,2025-12-31 00:00:00,visit,,2,0.0
15131,3915,2025-12-31 00:19:00,add_to_cart,Clothing_58,2,0.0
15132,3916,2025-08-09 00:00:00,visit,,6,0.0
15133,3917,2025-10-20 00:00:00,visit,,4,0.0
15134,3918,2025-07-31 00:00:00,visit,,6,0.0
15135,3918,2025-07-31 00:11:00,add_to_cart,Clothing_95,6,0.0
15136,3918,2025-07-31 00:55:00,purchase,Clothing_95,6,133.53
15137,3918,2025-08-12 00:00:00,visit,,6,0.0
15138,3918,2025-08-12 00:19:00,add_to_cart,Sports_21,6,0.0
15139,3919,2025-09-07 00:00:00,visit,,6,0.0
15140,3919,2025-09-07 00:04:00,add_to_cart,Books_81,6,0.0
15141,3919,2025-09-09 00:00:00,visit,,6,0.0
15142,3919,2025-09-20 00:00:00,visit,,6,0.0
15143,3920,2025-10-08 00:00:00,visit,,2,0.0
15144,3920,2025-10-08 00:28:00,add_to_cart,Clothing_22,2,0.0
15145,3920,2025-10-10 00:00:00,visit,,2,0.0
15146,3920,2025-10-10 00:03:00,add_to_cart,Clothing_74,2,0.0
15147,3920,2025-10-10 00:44:00,purchase,Clothing_74,2,60.17
15148,3920,2025-10-12 00:00:00,visit,,2,0.0
15149,3920,2025-10-23 00:00:00,visit,,2,0.0
15150,3920,2025-10-23 00:08:00,add_to_cart,Home & Garden_40,2,0.0
15151,3921,2025-12-31 00:00:00,visit,,4,0.0
15152,3921,2025-12-31 00:00:00,visit,,4,0.0
15153,3921,2025-12-31 00:00:00,visit,,4,0.0
15154,3921,2025-12-31 00:00:00,visit,,4,0.0
15155,3921,2025-12-31 00:00:00,visit,,4,0.0
15156,3921,2025-12-31 00:06:00,add_to_cart,Sports_66,4,0.0
15157,3921,2025-12-31 00:11:00,add_to_cart,Sports_17,4,0.0
15158,3921,2025-12-31 00:20:00,add_to_cart,Clothing_56,4,0.0
15159,3921,2025-12-31 00:22:00,add_to_cart,Home & Garden_5,4,0.0
15160,3921,2025-12-31 00:34:00,purchase,Clothing_56,4,110.18
15161,3922,2025-08-01 00:00:00,visit,,2,0.0
15162,3922,2025-08-01 00:09:00,add_to_cart,Electronics_31,2,0.0
15163,3922,2025-08-01 00:46:00,purchase,Electronics_31,2,330.72
15164,3922,2025-09-14 00:00:00,visit,,2,0.0
15165,3922,2025-09-14 00:26:00,add_to_cart,Clothing_20,2,0.0
15166,3923,2025-10-05 00:00:00,visit,,6,0.0
15167,3923,2025-10-05 00:21:00,add_to_cart,Clothing_81,6,0.0
15168,3923,2025-10-05 00:49:00,purchase,Clothing_81,6,132.12
15169,3923,2025-10-09 00:00:00,visit,,6,0.0
15170,3923,2025-10-09 00:08:00,add_to_cart,Electronics_42,6,0.0
15171,3923,2025-10-21 00:00:00,visit,,6,0.0
15172,3923,2025-11-16 00:00:00,visit,,6,0.0
15173,3923,2025-11-16 00:15:00,add_to_cart,Sports_50,6,0.0
15174,3924,2025-07-21 00:00:00,visit,,3,0.0
15175,3924,2025-07-21 00:23:00,add_to_cart,Home & Garden_29,3,0.0
15176,3924,2025-07-21 00:54:00,purchase,Home & Garden_29,3,290.91
15177,3925,2025-12-31 00:00:00,visit,,6,0.0
15178,3925,2025-12-31 00:18:00,add_to_cart,Electronics_60,6,0.0
15179,3926,2025-07-07 00:00:00,visit,,6,0.0
15180,3926,2025-07-07 00:17:00,add_to_cart,Electronics_31,6,0.0
15181,3926,2025-07-07 00:38:00,purchase,Electronics_31,6,199.82
15182,3926,2025-07-13 00:00:00,visit,,6,0.0
15183,3926,2025-07-13 00:25:00,add_to_cart,Clothing_49,6,0.0
15184,3927,2025-09-12 00:00:00,visit,,4,0.0
15185,3928,2025-09-04 00:00:00,visit,,3,0.0
15186,3928,2025-09-13 00:00:00,visit,,3,0.0
15187,3928,2025-09-13 00:11:00,add_to_cart,Home & Garden_46,3,0.0
15188,3928,2025-09-15 00:00:00,visit,,3,0.0
15189,3928,2025-09-15 00:01:00,add_to_cart,Home & Garden_64,3,0.0
15190,3928,2025-09-15 00:50:00,purchase,Home & Garden_64,3,288.37
15191,3928,2025-09-21 00:00:00,visit,,3,0.0
15192,3928,2025-09-26 00:00:00,visit,,3,0.0
15193,3928,2025-09-26 00:04:00,add_to_cart,Electronics_41,3,0.0
15194,3928,2025-09-26 00:54:00,purchase,Electronics_41,3,55.01
15195,3929,2025-09-10 00:00:00,visit,,7,0.0
15196,3929,2025-09-13 00:00:00,visit,,7,0.0
15197,3929,2025-09-13 00:25:00,add_to_cart,Electronics_17,7,0.0
15198,3929,2025-09-13 00:49:00,purchase,Electronics_17,7,467.77
15199,3929,2025-09-15 00:00:00,visit,,7,0.0
15200,3929,2025-09-15 00:16:00,add_to_cart,Sports_69,7,0.0
15201,3929,2025-09-21 00:00:00,visit,,7,0.0
15202,3929,2025-10-01 00:00:00,visit,,7,0.0
15203,3929,2025-10-01 00:14:00,add_to_cart,Books_76,7,0.0
15204,3930,2025-07-13 00:00:00,visit,,4,0.0
15205,3930,2025-07-13 00:05:00,add_to_cart,Sports_77,4,0.0
15206,3931,2025-12-24 00:00:00,visit,,3,0.0
15207,3931,2025-12-24 00:16:00,add_to_cart,Home & Garden_12,3,0.0
15208,3931,2025-12-31 00:00:00,visit,,3,0.0
15209,3931,2025-12-31 00:02:00,add_to_cart,Sports_4,3,0.0
15210,3931,2025-12-31 00:52:00,purchase,Sports_4,3,57.74
15211,3932,2025-07-23 00:00:00,visit,,6,0.0
15212,3933,2025-09-10 00:00:00,visit,,4,0.0
15213,3934,2025-08-02 00:00:00,visit,,4,0.0
15214,3934,2025-08-02 00:28:00,add_to_cart,Home & Garden_10,4,0.0
15215,3934,2025-08-21 00:00:00,visit,,4,0.0
15216,3935,2025-08-17 00:00:00,visit,,5,0.0
15217,3935,2025-08-17 00:07:00,add_to_cart,Books_43,5,0.0
15218,3935,2025-08-17 00:45:00,purchase,Books_43,5,49.17
15219,3936,2025-08-19 00:00:00,visit,,4,0.0
15220,3936,2025-08-19 00:17:00,add_to_cart,Home & Garden_43,4,0.0
15221,3936,2025-08-25 00:00:00,visit,,4,0.0
15222,3936,2025-09-05 00:00:00,visit,,4,0.0
15223,3936,2025-09-12 00:00:00,visit,,4,0.0
15224,3937,2025-08-10 00:00:00,visit,,1,0.0
15225,3937,2025-08-10 00:07:00,add_to_cart,Clothing_15,1,0.0
15226,3938,2025-07-13 00:00:00,visit,,2,0.0
15227,3938,2025-07-13 00:09:00,add_to_cart,Electronics_51,2,0.0
15228,3938,2025-07-29 00:00:00,visit,,2,0.0
15229,3938,2025-07-29 00:26:00,add_to_cart,Clothing_90,2,0.0
15230,3939,2025-07-24 00:00:00,visit,,1,0.0
15231,3939,2025-07-24 00:28:00,add_to_cart,Clothing_17,1,0.0
15232,3939,2025-08-13 00:00:00,visit,,1,0.0
15233,3940,2025-08-07 00:00:00,visit,,5,0.0
15234,3940,2025-08-07 00:09:00,add_to_cart,Electronics_14,5,0.0
15235,3940,2025-08-17 00:00:00,visit,,5,0.0
15236,3940,2025-08-17 00:24:00,add_to_cart,Sports_6,5,0.0
15237,3941,2025-10-11 00:00:00,visit,,2,0.0
15238,3941,2025-10-11 00:15:00,add_to_cart,Books_93,2,0.0
15239,3941,2025-10-11 00:39:00,purchase,Books_93,2,32.33
15240,3941,2025-10-16 00:00:00,visit,,2,0.0
15241,3941,2025-10-16 00:26:00,add_to_cart,Sports_99,2,0.0
15242,3941,2025-10-22 00:00:00,visit,,2,0.0
15243,3941,2025-10-22 00:29:00,add_to_cart,Books_77,2,0.0
15244,3942,2025-11-19 00:00:00,visit,,2,0.0
15245,3942,2025-12-24 00:00:00,visit,,2,0.0
15246,3943,2025-08-24 00:00:00,visit,,3,0.0
15247,3944,2025-08-02 00:00:00,visit,,6,0.0
15248,3944,2025-09-01 00:00:00,visit,,6,0.0
15249,3945,2025-07-08 00:00:00,visit,,1,0.0
15250,3945,2025-07-08 00:28:00,add_to_cart,Electronics_67,1,0.0
15251,3945,2025-07-08 00:56:00,purchase,Electronics_67,1,281.74
15252,3945,2025-07-30 00:00:00,visit,,1,0.0
15253,3945,2025-07-30 00:17:00,add_to_cart,Clothing_52,1,0.0
15254,3945,2025-07-30 00:50:00,purchase,Clothing_52,1,118.03
15255,3945,2025-08-07 00:00:00,visit,,1,0.0
15256,3945,2025-08-07 00:28:00,add_to_cart,Electronics_43,1,0.0
15257,3946,2025-07-11 00:00:00,visit,,2,0.0
15258,3946,2025-08-07 00:00:00,visit,,2,0.0
15259,3946,2025-08-07 00:01:00,add_to_cart,Electronics_35,2,0.0
15260,3946,2025-08-07 00:57:00,purchase,Electronics_35,2,177.18
15261,3947,2025-09-07 00:00:00,visit,,6,0.0
15262,3947,2025-09-07 00:27:00,add_to_cart,Electronics_71,6,0.0
15263,3947,2025-09-15 00:00:00,visit,,6,0.0
15264,3948,2025-08-30 00:00:00,visit,,6,0.0
15265,3948,2025-08-30 00:21:00,add_to_cart,Clothing_44,6,0.0
15266,3948,2025-09-29 00:00:00,visit,,6,0.0
15267,3949,2025-07-11 00:00:00,visit,,4,0.0
15268,3949,2025-07-13 00:00:00,visit,,4,0.0
15269,3949,2025-07-13 00:02:00,add_to_cart,Books_76,4,0.0
15270,3949,2025-08-04 00:00:00,visit,,4,0.0
15271,3950,2025-07-29 00:00:00,visit,,4,0.0
15272,3950,2025-08-09 00:00:00,visit,,4,0.0
15273,3951,2025-07-02 00:00:00,visit,,2,0.0
15274,3951,2025-07-16 00:00:00,visit,,2,0.0
15275,3951,2025-07-16 00:10:00,add_to_cart,Sports_73,2,0.0
15276,3951,2025-07-17 00:00:00,visit,,2,0.0
15277,3952,2025-11-06 00:00:00,visit,,2,0.0
15278,3952,2025-11-06 00:15:00,add_to_cart,Home & Garden_56,2,0.0
15279,3953,2025-12-31 00:00:00,visit,,6,0.0
15280,3953,2025-12-31 00:00:00,visit,,6,0.0
15281,3953,2025-12-31 00:00:00,visit,,6,0.0
15282,3953,2025-12-31 00:23:00,add_to_cart,Electronics_20,6,0.0
15283,3954,2025-07-25 00:00:00,visit,,1,0.0
15284,3954,2025-07-25 00:25:00,add_to_cart,Clothing_51,1,0.0
15285,3954,2025-07-25 00:56:00,purchase,Clothing_51,1,79.41
15286,3955,2025-07-29 00:00:00,visit,,1,0.0
15287,3955,2025-07-29 00:03:00,add_to_cart,Home & Garden_77,1,0.0
15288,3955,2025-07-30 00:00:00,visit,,1,0.0
15289,3955,2025-07-30 00:26:00,add_to_cart,Books_72,1,0.0
15290,3956,2025-11-06 00:00:00,visit,,5,0.0
15291,3956,2025-11-06 00:01:00,add_to_cart,Books_20,5,0.0
15292,3956,2025-11-06 00:57:00,purchase,Books_20,5,13.16
15293,3956,2025-11-08 00:00:00,visit,,5,0.0
15294,3956,2025-11-08 00:00:00,visit,,5,0.0
15295,3956,2025-11-08 00:14:00,add_to_cart,Sports_48,5,0.0
15296,3956,2025-11-08 00:14:00,add_to_cart,Electronics_98,5,0.0
15297,3956,2025-11-08 00:58:00,purchase,Electronics_98,5,270.94
15298,3957,2025-12-09 00:00:00,visit,,2,0.0
15299,3957,2025-12-15 00:00:00,visit,,2,0.0
15300,3957,2025-12-31 00:00:00,visit,,2,0.0
15301,3957,2025-12-31 00:20:00,add_to_cart,Home & Garden_74,2,0.0
15302,3957,2025-12-31 00:38:00,purchase,Home & Garden_74,2,45.48
15303,3958,2025-08-04 00:00:00,visit,,5,0.0
15304,3958,2025-08-19 00:00:00,visit,,5,0.0
15305,3958,2025-08-19 00:21:00,add_to_cart,Sports_38,5,0.0
15306,3958,2025-08-19 00:32:00,purchase,Sports_38,5,72.37
15307,3959,2025-07-06 00:00:00,visit,,1,0.0
15308,3959,2025-07-06 00:05:00,add_to_cart,Clothing_99,1,0.0
15309,3959,2025-07-14 00:00:00,visit,,1,0.0
15310,3959,2025-07-14 00:23:00,add_to_cart,Clothing_93,1,0.0
15311,3959,2025-07-19 00:00:00,visit,,1,0.0
15312,3960,2025-07-05 00:00:00,visit,,5,0.0
15313,3960,2025-07-05 00:29:00,add_to_cart,Clothing_35,5,0.0
15314,3961,2025-09-03 00:00:00,visit,,1,0.0
15315,3962,2025-08-10 00:00:00,visit,,2,0.0
15316,3962,2025-08-10 00:14:00,add_to_cart,Electronics_24,2,0.0
15317,3962,2025-08-10 00:58:00,purchase,Electronics_24,2,147.91
15318,3962,2025-08-13 00:00:00,visit,,2,0.0
15319,3963,2025-07-04 00:00:00,visit,,2,0.0
15320,3964,2025-08-26 00:00:00,visit,,8,0.0
15321,3965,2025-07-16 00:00:00,visit,,5,0.0
15322,3965,2025-07-20 00:00:00,visit,,5,0.0
15323,3965,2025-07-20 00:18:00,add_to_cart,Home & Garden_42,5,0.0
15324,3965,2025-07-20 00:31:00,purchase,Home & Garden_42,5,166.08
15325,3965,2025-07-26 00:00:00,visit,,5,0.0
15326,3966,2025-10-21 00:00:00,visit,,5,0.0
15327,3967,2025-07-23 00:00:00,visit,,1,0.0
15328,3967,2025-07-23 00:29:00,add_to_cart,Clothing_40,1,0.0
15329,3967,2025-08-27 00:00:00,visit,,1,0.0
15330,3967,2025-08-27 00:21:00,add_to_cart,Home & Garden_35,1,0.0
15331,3968,2025-07-13 00:00:00,visit,,6,0.0
15332,3968,2025-07-13 00:21:00,add_to_cart,Clothing_87,6,0.0
15333,3969,2025-09-20 00:00:00,visit,,6,0.0
15334,3969,2025-09-20 00:30:00,add_to_cart,Books_70,6,0.0
