user_id,signup_date,device,country,acquisition_source
5343,2025-07-06,mobile,USA,2
5344,2025-07-11,mobile,India,1
5345,2025-12-31,desktop,USA,8
5346,2025-08-17,desktop,USA,6
5347,2025-07-01,mobile,Canada,5
5348,2025-07-19,mobile,USA,2
5349,2025-08-06,mobile,USA,1
5350,2025-09-11,desktop,USA,4
5351,2025-09-19,mobile,Canada,6
5352,2025-12-31,mobile,India,2
5353,2025-07-21,desktop,Canada,1
5354,2025-08-17,desktop,India,2
5355,2025-08-16,mobile,UK,6
5356,2025-08-01,desktop,USA,1
5357,2025-07-12,mobile,USA,1
5358,2025-12-31,desktop,UK,2
5359,2025-10-26,mobile,USA,5
5360,2025-08-12,mobile,USA,2
5361,2025-08-26,desktop,UK,3
5362,2025-07-16,mobile,Canada,6
5363,2025-08-17,mobile,USA,2
5364,2025-09-11,mobile,India,6
5365,2025-08-14,desktop,Canada,4
5366,2025-12-31,mobile,Canada,6
5367,2025-08-27,desktop,Australia,6
5368,2025-07-29,mobile,USA,2
5369,2025-09-29,mobile,UK,1
5370,2025-07-12,mobile,India,1
5371,2025-07-30,mobile,UK,7
5372,2025-07-26,desktop,Canada,2
5373,2025-08-04,desktop,USA,4
5374,2025-10-01,mobile,UK,8
5375,2025-08-10,mobile,USA,6
5376,2025-10-05,desktop,Australia,2
5377,2025-08-22,desktop,India,3
5378,2025-07-26,desktop,India,5
5379,2025-10-10,desktop,Canada,2
5380,2025-07-17,mobile,USA,6
5381,2025-07-16,desktop,USA,2
5382,2025-08-12,mobile,India,5
5383,2025-07-19,mobile,USA,6
5384,2025-07-01,desktop,USA,1
5385,2025-09-02,desktop,UK,2
5386,2025-08-13,desktop,USA,3
5387,2025-08-05,mobile,Canada,2
5388,2025-12-31,mobile,UK,6
5389,2025-08-21,mobile,Canada,6
5390,2025-10-30,desktop,India,4
5391,2025-07-10,mobile,USA,3
5392,2025-08-21,desktop,USA,6
5393,2025-11-01,mobile,USA,4
5394,2025-08-23,desktop,Australia,1
5395,2025-09-16,desktop,USA,6
5396,2025-07-29,mobile,USA,1
5397,2025-07-06,mobile,Canada,7
5398,2025-08-07,desktop,USA,3
5399,2025-07-31,mobile,Australia,6
5400,2025-11-01,desktop,India,8
5401,2025-07-18,desktop,UK,6
5402,2025-12-31,mobile,UK,1
5403,2025-12-31,desktop,USA,7
5404,2025-07-18,mobile,Canada,5
5405,2025-07-27,desktop,Canada,8
5406,2025-11-15,mobile,USA,3
5407,2025-12-31,desktop,USA,7
5408,2025-08-05,mobile,India,6
5409,2025-07-24,mobile,USA,2
5410,2025-08-15,mobile,Canada,2
5411,2025-09-10,desktop,USA,1
5412,2025-07-20,mobile,USA,6
5413,2025-09-20,desktop,India,3
5414,2025-07-04,mobile,USA,6
5415,2025-07-04,desktop,UK,6
5416,2025-07-30,desktop,USA,6
5417,2025-07-27,mobile,USA,5
5418,2025-07-24,mobile,Australia,2
5419,2025-08-11,mobile,UK,2
5420,2025-07-24,mobile,India,6
5421,2025-07-14,mobile,India,2
5422,2025-07-23,desktop,Australia,4
5423,2025-12-31,mobile,India,6
5424,2025-08-02,desktop,USA,6
5425,2025-08-05,desktop,Australia,1
5426,2025-08-22,mobile,USA,1
5427,2025-12-31,desktop,USA,1
5428,2025-07-17,mobile,USA,3
5429,2025-09-08,desktop,USA,2
5430,2025-09-15,mobile,UK,2
5431,2025-08-27,desktop,USA,2
5432,2025-07-06,tablet,USA,1
5433,2025-09-07,mobile,UK,1
5434,2025-07-05,desktop,USA,7
5435,2025-08-25,mobile,Canada,6
5436,2025-09-21,mobile,USA,6
5437,2025-07-15,desktop,USA,8
5438,2025-10-21,mobile,USA,5
5439,2025-07-02,desktop,USA,6
5440,2025-10-22,mobile,UK,1
5441,2025-08-07,desktop,UK,6
5442,2025-07-15,mobile,USA,1
5443,2025-07-09,mobile,USA,6
5444,2025-12-31,mobile,USA,6
5445,2025-07-05,mobile,Australia,5
5446,2025-07-14,mobile,USA,8
5447,2025-07-27,mobile,India,6
5448,2025-08-29,mobile,Canada,6
5449,2025-08-18,mobile,USA,2
5450,2025-07-09,mobile,Australia,3
5451,2025-07-21,mobile,Canada,7
5452,2025-07-17,mobile,Canada,5
5453,2025-07-15,tablet,USA,7
5454,2025-08-02,mobile,UK,2
5455,2025-09-13,mobile,USA,3
5456,2025-07-15,mobile,USA,7
5457,2025-07-28,desktop,India,6
5458,2025-07-31,mobile,India,2
5459,2025-12-31,desktop,USA,2
5460,2025-12-31,mobile,Canada,1
5461,2025-10-07,mobile,Canada,6
5462,2025-07-17,desktop,USA,3
5463,2025-07-05,mobile,USA,2
5464,2025-07-24,mobile,USA,1
5465,2025-07-19,desktop,Canada,8
5466,2025-08-13,desktop,India,2
5467,2025-09-30,desktop,USA,3
5468,2025-10-28,desktop,UK,4
5469,2025-10-22,desktop,Canada,7
5470,2025-07-28,desktop,Canada,5
5471,2025-09-09,mobile,USA,2
5472,2025-07-23,desktop,UK,4
5473,2025-07-04,desktop,India,1
5474,2025-09-12,mobile,USA,6
5475,2025-07-01,mobile,USA,2
5476,2025-08-02,mobile,India,5
5477,2025-07-25,desktop,USA,7
5478,2025-09-11,mobile,India,6
5479,2025-09-27,tablet,USA,1
5480,2025-07-23,mobile,USA,1
5481,2025-10-10,desktop,USA,5
5482,2025-07-22,mobile,USA,2
5483,2025-08-06,desktop,USA,3
5484,2025-09-18,desktop,Canada,6
5485,2025-09-11,desktop,USA,1
5486,2025-12-31,desktop,Australia,5
5487,2025-07-16,desktop,UK,7
5488,2025-09-05,mobile,UK,6
5489,2025-08-27,mobile,USA,2
5490,2025-11-28,desktop,Canada,6
5491,2025-07-11,mobile,UK,7
5492,2025-09-24,mobile,USA,5
5493,2025-08-21,mobile,India,4
5494,2025-07-20,mobile,USA,7
5495,2025-08-09,mobile,USA,4
5496,2025-07-25,desktop,UK,3
5497,2025-08-22,mobile,UK,6
5498,2025-11-12,mobile,USA,6
5499,2025-08-21,mobile,India,6
5500,2025-08-30,desktop,Canada,4
5501,2025-08-14,tablet,Canada,1
5502,2025-07-04,desktop,USA,8
5503,2025-07-17,mobile,Australia,6
5504,2025-08-11,desktop,USA,4
5505,2025-07-23,desktop,UK,5
5506,2025-07-13,desktop,USA,7
5507,2025-08-12,desktop,Canada,3
5508,2025-07-24,mobile,USA,6
5509,2025-07-19,mobile,USA,3
5510,2025-08-08,mobile,India,5
5511,2025-07-09,mobile,USA,8
5512,2025-12-08,desktop,USA,1
5513,2025-11-01,desktop,UK,4
5514,2025-09-14,desktop,Canada,8
5515,2025-07-07,mobile,USA,1
5516,2025-09-30,mobile,USA,3
5517,2025-10-09,mobile,Australia,6
5518,2025-09-28,mobile,UK,5
5519,2025-07-08,mobile,USA,2
5520,2025-09-01,desktop,India,1
5521,2025-10-18,mobile,UK,3
5522,2025-08-22,tablet,USA,2
5523,2025-09-02,mobile,USA,6
5524,2025-08-07,desktop,USA,6
5525,2025-08-15,mobile,India,5
5526,2025-07-03,mobile,USA,3
5527,2025-09-01,desktop,USA,1
5528,2025-07-06,desktop,India,5
5529,2025-08-04,mobile,USA,6
5530,2025-07-22,mobile,UK,1
5531,2025-08-18,mobile,USA,2
5532,2025-07-09,desktop,UK,6
5533,2025-09-10,desktop,USA,5
5534,2025-10-05,mobile,USA,4
5535,2025-07-11,mobile,UK,1
5536,2025-07-07,desktop,Canada,4
5537,2025-07-10,mobile,Canada,2
5538,2025-11-05,desktop,UK,4
5539,2025-08-15,mobile,UK,6
5540,2025-08-08,mobile,UK,3
5541,2025-07-07,mobile,UK,8
5542,2025-09-02,mobile,Canada,1
5543,2025-11-01,mobile,Canada,1
5544,2025-10-16,desktop,UK,6
5545,2025-08-30,desktop,USA,1
5546,2025-07-05,desktop,USA,1
5547,2025-07-08,desktop,USA,6
5548,2025-07-04,mobile,India,6
5549,2025-07-19,mobile,Canada,3
5550,2025-07-09,desktop,UK,6
5551,2025-07-19,mobile,USA,6
5552,2025-07-30,mobile,USA,1
5553,2025-12-22,mobile,India,5
5554,2025-08-27,mobile,India,7
5555,2025-10-18,mobile,USA,1
5556,2025-09-14,desktop,Canada,1
5557,2025-07-08,desktop,USA,6
5558,2025-09-20,desktop,USA,4
5559,2025-07-20,desktop,Canada,7
5560,2025-09-01,desktop,UK,1
5561,2025-07-26,mobile,Canada,6
5562,2025-12-31,mobile,USA,1
5563,2025-07-19,desktop,USA,2
5564,2025-07-20,mobile,USA,1
5565,2025-12-10,mobile,USA,2
5566,2025-07-02,mobile,UK,6
5567,2025-09-11,mobile,USA,3
5568,2025-09-17,mobile,USA,2
5569,2025-10-19,mobile,USA,5
5570,2025-12-31,mobile,Canada,6
5571,2025-12-31,desktop,UK,1
5572,2025-07-05,mobile,Canada,4
5573,2025-10-14,desktop,USA,6
5574,2025-09-02,mobile,USA,2
5575,2025-09-02,mobile,USA,6
5576,2025-07-09,mobile,USA,3
5577,2025-09-03,mobile,USA,6
5578,2025-12-31,desktop,USA,8
5579,2025-11-26,desktop,UK,6
5580,2025-08-05,desktop,Australia,2
5581,2025-07-03,desktop,USA,8
5582,2025-07-28,mobile,India,5
5583,2025-10-15,mobile,USA,1
5584,2025-09-12,mobile,Canada,6
5585,2025-08-07,mobile,UK,6
5586,2025-07-04,mobile,India,6
5587,2025-08-03,mobile,USA,5
5588,2025-08-08,mobile,USA,2
5589,2025-12-08,mobile,USA,1
5590,2025-09-01,mobile,USA,1
5591,2025-07-23,desktop,India,3
5592,2025-08-15,desktop,Canada,6
5593,2025-07-05,desktop,Canada,5
5594,2025-12-31,desktop,UK,3
5595,2025-07-28,mobile,India,7
5596,2025-08-09,mobile,USA,1
5597,2025-07-27,mobile,USA,1
5598,2025-09-08,desktop,India,6
5599,2025-09-05,desktop,USA,5
5600,2025-09-15,mobile,USA,6
5601,2025-07-20,mobile,USA,1
5602,2025-07-24,tablet,UK,4
5603,2025-07-09,mobile,UK,1
5604,2025-09-04,desktop,USA,2
5605,2025-07-03,mobile,Canada,1
5606,2025-08-25,mobile,Canada,6
5607,2025-11-02,desktop,Australia,6
5608,2025-11-13,desktop,UK,3
5609,2025-08-06,desktop,Canada,6
5610,2025-08-07,mobile,Canada,6
5611,2025-07-05,mobile,USA,6
5612,2025-09-06,desktop,USA,2
5613,2025-10-14,mobile,UK,5
5614,2025-07-18,mobile,USA,4
5615,2025-08-03,desktop,USA,3
5616,2025-10-20,mobile,UK,7
5617,2025-11-05,mobile,USA,5
5618,2025-07-17,desktop,USA,1
5619,2025-08-18,tablet,UK,2
5620,2025-07-14,mobile,Canada,4
5621,2025-07-07,mobile,India,8
5622,2025-11-25,desktop,UK,5
5623,2025-10-13,desktop,UK,6
5624,2025-09-26,desktop,USA,2
5625,2025-07-04,mobile,USA,1
5626,2025-10-22,mobile,USA,2
5627,2025-08-05,desktop,Canada,1
5628,2025-07-26,desktop,UK,4
5629,2025-08-18,desktop,Canada,1
5630,2025-07-06,mobile,Canada,3
5631,2025-09-25,mobile,USA,6
5632,2025-08-23,mobile,UK,4
5633,2025-07-13,tablet,USA,2
5634,2025-07-13,desktop,USA,6
5635,2025-07-13,mobile,UK,6
5636,2025-07-04,mobile,Australia,2
5637,2025-08-24,mobile,India,2
5638,2025-10-20,mobile,India,6
5639,2025-07-02,desktop,USA,6
5640,2025-07-04,desktop,USA,8
5641,2025-08-21,mobile,USA,4
5642,2025-10-13,mobile,USA,2
5643,2025-07-25,desktop,USA,6
5644,2025-07-27,mobile,UK,1
5645,2025-08-25,mobile,UK,5
5646,2025-07-20,desktop,India,2
5647,2025-07-02,desktop,Australia,3
5648,2025-09-20,desktop,USA,2
5649,2025-08-29,mobile,India,6
5650,2025-08-23,mobile,UK,6
5651,2025-09-21,mobile,UK,1
5652,2025-09-07,mobile,Canada,6
5653,2025-07-15,desktop,USA,7
5654,2025-07-27,mobile,India,2
5655,2025-07-09,desktop,Canada,6
5656,2025-07-09,mobile,India,4
5657,2025-09-07,mobile,Australia,1
5658,2025-10-28,tablet,UK,6
5659,2025-12-31,mobile,USA,6
5660,2025-08-30,mobile,USA,5
5661,2025-07-13,mobile,USA,2
5662,2025-07-07,mobile,USA,2
5663,2025-10-11,mobile,India,6
5664,2025-08-22,mobile,USA,2
5665,2025-08-28,desktop,Australia,6
5666,2025-10-01,desktop,Canada,2
5667,2025-09-13,mobile,USA,1
5668,2025-10-18,mobile,UK,6
5669,2025-07-04,desktop,UK,6
5670,2025-09-22,mobile,UK,3
5671,2025-10-25,desktop,UK,2
5672,2025-07-21,desktop,USA,4
5673,2025-09-01,mobile,Canada,4
5674,2025-07-24,desktop,UK,6
5675,2025-12-31,desktop,Canada,1
5676,2025-07-03,desktop,India,7
5677,2025-08-22,mobile,USA,3
5678,2025-07-12,mobile,USA,3
5679,2025-09-14,desktop,Canada,1
5680,2025-07-12,mobile,Australia,6
5681,2025-07-17,desktop,USA,5
5682,2025-08-11,mobile,USA,8
5683,2025-11-28,mobile,USA,2
5684,2025-07-15,desktop,USA,1
5685,2025-07-10,desktop,USA,6
5686,2025-09-25,desktop,USA,1
5687,2025-08-12,desktop,Canada,1
5688,2025-11-26,mobile,USA,6
5689,2025-07-10,mobile,USA,3
5690,2025-09-02,desktop,USA,2
5691,2025-07-17,mobile,India,2
5692,2025-07-11,desktop,UK,6
5693,2025-09-09,mobile,Australia,5
5694,2025-08-24,mobile,UK,6
5695,2025-09-24,mobile,USA,5
5696,2025-07-23,mobile,USA,5
5697,2025-08-06,desktop,Canada,2
5698,2025-08-01,desktop,UK,8
5699,2025-12-31,desktop,UK,6
5700,2025-07-22,mobile,Canada,1
5701,2025-07-22,mobile,Canada,6
5702,2025-07-27,mobile,USA,4
5703,2025-08-20,mobile,India,8
5704,2025-07-18,mobile,UK,5
5705,2025-11-28,mobile,USA,6
5706,2025-07-19,mobile,UK,2
5707,2025-11-15,mobile,UK,6
5708,2025-07-07,mobile,USA,6
5709,2025-09-04,mobile,USA,2
5710,2025-11-22,mobile,USA,2
5711,2025-07-12,mobile,USA,5
5712,2025-12-31,desktop,USA,6
5713,2025-08-06,mobile,USA,5
5714,2025-12-25,desktop,USA,1
5715,2025-09-07,mobile,USA,5
5716,2025-07-22,desktop,India,1
5717,2025-07-13,mobile,USA,8
5718,2025-07-23,desktop,USA,1
5719,2025-07-06,mobile,USA,4
5720,2025-07-10,desktop,Canada,6
5721,2025-07-07,mobile,USA,1
5722,2025-08-03,mobile,USA,4
5723,2025-10-05,desktop,USA,4
5724,2025-07-10,mobile,Australia,6
5725,2025-07-09,desktop,UK,6
5726,2025-09-01,mobile,USA,3
5727,2025-07-14,mobile,USA,2
5728,2025-07-07,desktop,USA,5
5729,2025-07-12,mobile,USA,1
5730,2025-12-04,mobile,Canada,6
5731,2025-10-14,desktop,UK,7
5732,2025-07-27,desktop,UK,1
5733,2025-09-04,desktop,USA,2
5734,2025-08-17,mobile,UK,5
5735,2025-09-07,mobile,USA,1
5736,2025-09-09,mobile,USA,4
5737,2025-08-30,mobile,Canada,2
5738,2025-07-19,desktop,USA,6
5739,2025-07-03,mobile,UK,6
5740,2025-08-07,mobile,India,6
5741,2025-11-13,mobile,USA,1
5742,2025-08-21,desktop,India,3
5743,2025-10-17,desktop,USA,6
5744,2025-12-31,desktop,USA,6
5745,2025-07-11,mobile,UK,3
5746,2025-09-10,desktop,UK,6
5747,2025-09-07,desktop,USA,3
5748,2025-12-31,mobile,Canada,3
5749,2025-12-31,mobile,Australia,5
5750,2025-09-09,mobile,USA,6
5751,2025-07-18,mobile,India,1
5752,2025-10-06,desktop,UK,6
5753,2025-07-07,mobile,Australia,2
5754,2025-10-01,mobile,USA,1
5755,2025-11-25,desktop,Canada,3
5756,2025-07-30,desktop,USA,2
5757,2025-08-30,desktop,India,7
5758,2025-08-04,mobile,Canada,4
5759,2025-08-05,mobile,USA,6
5760,2025-07-23,mobile,USA,6
5761,2025-09-26,mobile,India,1
5762,2025-12-15,mobile,UK,6
5763,2025-12-20,mobile,USA,6
5764,2025-07-12,mobile,USA,1
5765,2025-11-04,mobile,India,7
5766,2025-09-20,mobile,USA,6
5767,2025-07-18,desktop,USA,6
5768,2025-07-05,desktop,India,1
5769,2025-07-20,mobile,USA,3
5770,2025-11-26,mobile,USA,5
5771,2025-08-31,mobile,USA,3
5772,2025-09-16,mobile,India,2
5773,2025-07-19,mobile,USA,5
5774,2025-09-16,desktop,UK,1
5775,2025-07-02,tablet,India,6
5776,2025-07-29,desktop,USA,2
5777,2025-08-30,desktop,India,8
5778,2025-07-10,desktop,USA,2
5779,2025-10-14,mobile,Canada,1
5780,2025-07-17,tablet,USA,4
5781,2025-09-03,mobile,Canada,7
5782,2025-08-01,desktop,USA,5
5783,2025-08-25,mobile,USA,8
5784,2025-07-07,mobile,Australia,2
5785,2025-07-02,desktop,USA,6
5786,2025-11-24,mobile,India,2
5787,2025-07-20,mobile,USA,3
5788,2025-10-13,mobile,USA,2
5789,2025-12-31,mobile,India,6
5790,2025-07-15,tablet,USA,2
5791,2025-07-19,desktop,India,1
5792,2025-09-05,mobile,UK,2
5793,2025-12-31,mobile,USA,4
5794,2025-11-28,desktop,Canada,4
5795,2025-08-12,mobile,USA,1
5796,2025-10-05,mobile,USA,6
5797,2025-07-09,mobile,Canada,6
5798,2025-12-31,desktop,USA,4
5799,2025-12-31,mobile,USA,2
5800,2025-07-11,mobile,India,5
5801,2025-07-22,mobile,India,6
5802,2025-07-07,mobile,UK,7
5803,2025-07-20,mobile,UK,6
5804,2025-10-12,mobile,Canada,7
5805,2025-07-29,mobile,UK,1
5806,2025-07-06,mobile,USA,6
5807,2025-07-26,mobile,Australia,3
5808,2025-12-31,desktop,USA,1
5809,2025-08-30,desktop,UK,6
5810,2025-08-02,mobile,India,2
5811,2025-07-12,mobile,Canada,8
5812,2025-12-31,mobile,India,1
5813,2025-10-13,desktop,USA,2
5814,2025-07-21,desktop,USA,6
5815,2025-07-05,mobile,India,4
5816,2025-07-04,desktop,USA,6
5817,2025-07-08,desktop,Canada,4
5818,2025-08-23,desktop,USA,5
5819,2025-12-09,mobile,Canada,2
5820,2025-08-11,mobile,UK,8
5821,2025-10-21,mobile,USA,4
5822,2025-08-06,desktop,UK,1
5823,2025-09-14,desktop,Canada,2
5824,2025-09-19,mobile,USA,3
5825,2025-07-12,mobile,UK,5
5826,2025-07-28,mobile,UK,2
5827,2025-08-31,mobile,USA,1
5828,2025-07-05,mobile,Canada,6
5829,2025-07-28,mobile,USA,2
5830,2025-08-16,mobile,USA,7
5831,2025-12-31,desktop,UK,5
5832,2025-08-09,mobile,Canada,3
5833,2025-10-12,mobile,Australia,2
5834,2025-08-04,mobile,USA,5
5835,2025-10-06,desktop,USA,2
5836,2025-08-25,mobile,USA,5
5837,2025-11-10,desktop,Canada,6
5838,2025-08-02,mobile,USA,6
5839,2025-08-26,desktop,Canada,3
5840,2025-08-30,desktop,USA,2
5841,2025-08-02,mobile,India,1
5842,2025-07-10,desktop,UK,6
5843,2025-07-06,mobile,Australia,2
5844,2025-07-02,mobile,USA,2
5845,2025-11-04,mobile,UK,4
5846,2025-07-17,mobile,Canada,8
5847,2025-07-15,desktop,UK,6
5848,2025-09-20,desktop,USA,1
5849,2025-07-24,mobile,Australia,3
5850,2025-08-13,mobile,USA,3
5851,2025-07-11,mobile,USA,2
5852,2025-12-31,desktop,UK,7
5853,2025-10-25,mobile,UK,6
5854,2025-10-30,desktop,Canada,2
5855,2025-08-01,mobile,USA,8
5856,2025-09-26,mobile,USA,6
5857,2025-07-10,desktop,UK,6
5858,2025-07-01,mobile,USA,6
5859,2025-07-02,mobile,India,2
5860,2025-08-23,mobile,India,2
5861,2025-08-07,mobile,UK,1
5862,2025-08-14,tablet,USA,2
5863,2025-07-01,mobile,India,1
5864,2025-08-03,mobile,USA,2
5865,2025-09-16,mobile,USA,2
5866,2025-08-05,mobile,USA,5
5867,2025-09-19,desktop,USA,1
5868,2025-07-17,desktop,India,2
5869,2025-10-11,desktop,UK,2
5870,2025-08-24,mobile,Australia,3
5871,2025-07-15,mobile,USA,4
5872,2025-07-17,mobile,UK,2
5873,2025-08-30,desktop,Australia,2
5874,2025-10-17,mobile,India,7
5875,2025-08-02,mobile,Canada,3
5876,2025-07-19,desktop,USA,4
5877,2025-11-01,mobile,Canada,1
5878,2025-09-06,mobile,USA,3
5879,2025-08-06,mobile,UK,2
5880,2025-08-10,mobile,UK,1
5881,2025-07-14,mobile,UK,6
5882,2025-08-30,mobile,Canada,8
5883,2025-07-28,mobile,Canada,2
5884,2025-12-31,mobile,USA,6
5885,2025-08-09,desktop,UK,4
5886,2025-08-10,mobile,Canada,2
5887,2025-08-20,desktop,USA,7
5888,2025-11-29,mobile,USA,8
5889,2025-10-07,mobile,USA,5
5890,2025-08-06,desktop,USA,1
5891,2025-09-16,mobile,Australia,5
5892,2025-08-23,mobile,USA,7
5893,2025-08-11,desktop,UK,3
5894,2025-07-14,mobile,Canada,6
5895,2025-08-08,mobile,USA,6
5896,2025-07-18,mobile,India,7
5897,2025-11-28,desktop,USA,1
5898,2025-07-25,desktop,India,5
5899,2025-12-31,mobile,USA,2
5900,2025-08-16,mobile,USA,3
5901,2025-08-30,mobile,USA,6
5902,2025-08-17,mobile,USA,3
5903,2025-07-09,mobile,India,1
5904,2025-07-29,mobile,USA,1
5905,2025-07-07,mobile,UK,5
5906,2025-08-29,mobile,USA,5
5907,2025-08-06,desktop,India,2
5908,2025-09-30,mobile,Canada,7
5909,2025-07-16,mobile,UK,2
5910,2025-07-11,mobile,USA,1
5911,2025-08-01,desktop,UK,4
5912,2025-12-07,desktop,USA,3
5913,2025-09-14,desktop,USA,6
5914,2025-08-03,mobile,UK,1
5915,2025-08-14,desktop,Australia,4
5916,2025-07-06,mobile,India,2
5917,2025-12-31,mobile,UK,2
5918,2025-09-05,mobile,UK,5
5919,2025-07-21,desktop,Australia,7
5920,2025-08-23,desktop,UK,7
5921,2025-07-08,desktop,USA,3
5922,2025-12-31,desktop,India,1
5923,2025-07-12,mobile,USA,6
5924,2025-09-02,mobile,USA,3
5925,2025-07-18,mobile,UK,3
5926,2025-09-16,desktop,USA,2
5927,2025-09-30,mobile,USA,3
5928,2025-09-07,desktop,USA,8
5929,2025-08-28,mobile,UK,6
5930,2025-11-14,mobile,Australia,1
5931,2025-07-05,mobile,USA,6
5932,2025-07-25,mobile,USA,3
5933,2025-07-18,desktop,USA,8
5934,2025-12-31,mobile,UK,6
5935,2025-07-31,mobile,Canada,2
5936,2025-09-19,mobile,UK,6
5937,2025-09-09,mobile,USA,8
5938,2025-07-15,mobile,UK,3
5939,2025-07-17,mobile,UK,6
5940,2025-07-21,desktop,USA,1
5941,2025-08-02,mobile,USA,5
5942,2025-07-17,mobile,USA,1
5943,2025-07-02,mobile,Australia,2
5944,2025-11-07,mobile,India,4
5945,2025-12-31,mobile,Canada,6
5946,2025-07-26,mobile,India,8
5947,2025-07-26,mobile,Canada,1
5948,2025-07-01,desktop,India,8
5949,2025-09-08,mobile,USA,6
5950,2025-10-15,desktop,UK,1
5951,2025-07-10,desktop,Canada,3
5952,2025-07-11,mobile,UK,7
5953,2025-10-04,mobile,USA,3
5954,2025-08-28,mobile,USA,5
5955,2025-07-03,mobile,USA,6
5956,2025-08-29,desktop,USA,6
5957,2025-07-23,desktop,USA,1
5958,2025-07-29,mobile,UK,2
5959,2025-09-28,mobile,India,3
5960,2025-10-10,mobile,Canada,5
5961,2025-08-01,mobile,India,1
5962,2025-12-27,desktop,India,6
5963,2025-08-01,mobile,USA,6
5964,2025-09-29,mobile,USA,2
5965,2025-08-10,desktop,USA,5
5966,2025-11-16,mobile,Australia,3
5967,2025-11-23,mobile,USA,1
5968,2025-07-06,mobile,Canada,1
5969,2025-12-16,mobile,USA,2
5970,2025-10-15,desktop,Australia,8
5971,2025-10-04,desktop,USA,6
5972,2025-07-14,mobile,India,4
5973,2025-10-08,desktop,USA,6
5974,2025-10-24,mobile,USA,6
5975,2025-07-21,desktop,UK,3
5976,2025-12-31,desktop,Australia,4
5977,2025-07-04,mobile,UK,6
5978,2025-07-10,desktop,Australia,2
5979,2025-08-17,mobile,Canada,1
5980,2025-08-22,mobile,Canada,2
5981,2025-09-02,desktop,USA,8
5982,2025-07-02,desktop,USA,1
5983,2025-12-31,desktop,USA,6
5984,2025-07-03,desktop,Australia,5
5985,2025-07-10,mobile,Australia,5
5986,2025-07-01,mobile,Canada,6
5987,2025-08-21,tablet,USA,5
5988,2025-12-12,mobile,USA,4
5989,2025-09-05,desktop,Australia,6
5990,2025-10-14,mobile,USA,1
5991,2025-07-01,desktop,India,4
5992,2025-08-17,mobile,USA,5
5993,2025-08-07,tablet,USA,6
5994,2025-08-12,mobile,India,2
5995,2025-07-05,desktop,USA,1
5996,2025-09-09,mobile,USA,2
5997,2025-08-12,mobile,Australia,6
5998,2025-09-27,desktop,Canada,1
5999,2025-08-10,desktop,Canada,2
6000,2025-07-10,desktop,Canada,2
6001,2025-09-02,mobile,USA,3
6002,2025-07-12,mobile,USA,7
6003,2025-11-03,mobile,UK,3
6004,2025-08-27,mobile,USA,2
6005,2025-07-11,tablet,USA,4
6006,2025-12-31,mobile,Canada,7
6007,2025-08-14,mobile,USA,4
6008,2025-07-05,mobile,Canada,6
6009,2025-08-30,mobile,USA,2
6010,2025-07-18,mobile,USA,1
6011,2025-10-08,mobile,USA,6
6012,2025-10-12,mobile,India,4
6013,2025-12-31,mobile,USA,6
6014,2025-08-12,tablet,UK,6
6015,2025-08-07,mobile,Canada,6
6016,2025-09-24,mobile,USA,2
6017,2025-07-09,tablet,UK,6
6018,2025-08-18,desktop,India,6
6019,2025-08-18,tablet,UK,1
6020,2025-07-06,tablet,USA,5
6021,2025-08-03,mobile,UK,6
6022,2025-10-26,desktop,UK,1
6023,2025-10-27,mobile,USA,4
6024,2025-07-07,mobile,USA,3
6025,2025-07-06,desktop,USA,4
6026,2025-07-19,mobile,USA,2
6027,2025-11-04,desktop,USA,7
6028,2025-07-09,desktop,UK,1
6029,2025-09-16,mobile,USA,2
6030,2025-07-07,desktop,India,2
6031,2025-08-29,mobile,UK,2
6032,2025-07-27,mobile,India,6
6033,2025-10-03,desktop,UK,5
6034,2025-07-17,mobile,USA,6
6035,2025-09-01,desktop,UK,4
6036,2025-07-17,mobile,India,4
6037,2025-09-15,mobile,USA,5
6038,2025-11-04,desktop,USA,6
6039,2025-07-09,mobile,USA,1
6040,2025-10-31,mobile,USA,3
6041,2025-08-24,mobile,USA,1
6042,2025-07-09,desktop,USA,6
6043,2025-08-04,mobile,USA,7
6044,2025-07-11,desktop,Canada,4
6045,2025-09-12,mobile,USA,2
6046,2025-09-25,desktop,UK,3
6047,2025-07-07,desktop,UK,6
6048,2025-08-13,mobile,UK,6
6049,2025-10-11,mobile,USA,5
6050,2025-12-15,desktop,UK,6
6051,2025-08-13,desktop,USA,2
6052,2025-12-31,mobile,USA,6
6053,2025-08-16,desktop,UK,1
6054,2025-07-31,desktop,USA,6
6055,2025-10-23,desktop,USA,2
6056,2025-08-11,desktop,USA,6
6057,2025-08-08,mobile,USA,1
6058,2025-08-11,tablet,USA,2
6059,2025-10-23,mobile,Australia,1
6060,2025-10-17,mobile,USA,1
6061,2025-08-01,mobile,UK,1
6062,2025-07-25,mobile,Canada,6
6063,2025-08-11,mobile,UK,6
6064,2025-08-21,mobile,Australia,1
6065,2025-07-17,mobile,India,6
6066,2025-10-05,desktop,Canada,6
6067,2025-08-10,mobile,Australia,1
6068,2025-07-25,mobile,USA,1
6069,2025-07-07,mobile,UK,6
6070,2025-07-17,mobile,India,4
6071,2025-12-29,mobile,UK,1
6072,2025-07-23,mobile,Australia,1
6073,2025-07-12,tablet,USA,2
6074,2025-08-07,desktop,USA,1
